"iter","draw","step","prevalence_preclin_71","prevalence_preclin_80","prevalence_preclin_92","incidence_clin_2","incidence_clin_7","incidence_clin_12","incidence_clin_17","incidence_clin_22","incidence_clin_27","incidence_clin_32","incidence_clin_37","incidence_clin_42","incidence_clin_47","incidence_clin_52","incidence_clin_57","incidence_clin_62","incidence_clin_67","incidence_clin_72","incidence_clin_77","incidence_clin_82","incidence_clin_92","stage_distr_1","stage_distr_2","stage_distr_3"
1,36,0,0,0,0,0,0,0,0.00526136718098584,0.0480252950219682,0.434570828937842,3.22568065995314,20.2532964537387,92.5806414609164,316.370229610574,691.728960419701,543.299602413929,53.795914701874,0.087448957121173,0,0,0,0,0.742780218550991,0.226932764519601,0.0302870169294087
1,37,0,0.00584218108093688,0.00137747371320997,0,0,0,0,0.00526136780934086,0.0320168699968666,0.173828134555288,0.853518775658664,2.84673063636679,9.23637557717908,23.9821921992619,55.9119205891471,112.086749790499,184.423700313604,224.927049893855,164.273970232631,54.4609314579175,5.19385965989576,0.104467363322438,0.770700569740452,0.192181894914539,0.0371175353450095
1,38,0,0.0173920605243706,0.0204261178900662,0.0171793599603076,0,0,0.00521524009596901,0.0789205431822938,0.352186492884247,0.972361262289627,2.15048104013266,5.33579328560041,10.6734916850568,20.0429424273005,33.7125436116894,55.7272653482896,82.7705856908187,119.421816521756,165.434775174365,205.398610347251,241.688270918831,251.797346975154,0.778481325748207,0.189735345040811,0.0317833292109819
1,39,0,0.0169689877121123,0.0219340377841819,0.0216478904351668,0,0,0,0.0157841015429575,0.0320168685871202,0.141235366050823,0.415673797497598,0.818210491205232,2.0217930799169,3.70884504898295,6.87325306477573,10.8809705480419,17.8452385489706,27.451031619306,37.8329416033799,52.6026659766624,69.0289284077011,84.3649915128297,0.710305383565957,0.258001888970511,0.0316927274635324
1,40,0,0.011813203716237,0.0122179773661068,0.00516725591514822,0,0,0,0,0,0.00543212238700846,0.0221691630974931,0.107956707927622,0.451224446900316,1.52741852760007,5.46680343027988,15.2672566506681,39.5354171187373,90.7255385400202,182.185508363227,289.309080426806,312.07518183553,131.742536109337,0.802649369044553,0.166301828483132,0.0310488024723152
1,41,0,0.00750697075856152,0.000415138725524113,0,0,0,0,0,0,0.0325927347627441,0.160726546460612,0.823884674030988,3.32861093637651,11.3285666397692,33.3120621476942,79.6185301586301,148.426281039782,181.271900709266,101.349838781991,14.5255130319618,0.218825534921708,0,0.768514339020794,0.197902560861846,0.0335831001173603
1,42,0,0.000243335316065538,0,0,0.0050763269748732,0.21751086846947,2.21128705779058,10.2551916929876,32.3536807498078,77.8946360205849,151.302886483147,248.565133394024,321.031932929763,316.380692228604,218.34010166881,91.9173095266425,22.0695990155741,2.69257133174508,0.151134491161253,0,0,0,0.754378709740197,0.212505270669132,0.0331160195906717
1,43,0,0.0000304376940402995,0,0,0,0.0414306179698758,0.354636937252148,2.10984113518201,8.85336585212383,26.2238209605257,62.8620361139475,125.179360650238,209.487750857176,276.820292548115,260.120693852705,154.970175331189,48.7816733098536,6.50236691334019,0.335909248572355,0,0,0,0.776903890038741,0.187268481664279,0.0358276282969803
1,44,0,0.0943396226415094,0.115702479338843,0.12480252764613,0,0,0,0,0,0,0,0,0,0.0183286938319821,0.032384496832318,0.0981183054294496,0.267350135527608,0.520347407812224,1.3684721747898,3.44209008531742,6.43462161614413,19.516456367446,0.730731707317073,0.233170731707317,0.0360975609756098
1,45,0,0.000286136677953169,0,0,0,0.00517882628133782,0.093874331975709,0.762901289939423,3.83679397038648,14.9241144408953,44.7837271292905,111.315170426378,230.286056080176,398.0751763792,519.737844573804,446.656470627861,207.407382711461,39.4180366140893,2.08460876556945,0.018679881277564,0,0,0.782578310327743,0.181146462541956,0.0362752271303001
1,46,0,0.00224875820156274,0,0,0,0,0,0.00526136718098584,0.048025294757754,0.412842189611658,2.22249298598757,10.8249734422829,41.1068526208444,128.909407520562,325.061219744012,592.634317487276,553.384738388132,156.144497465033,5.21657105559832,0,0,0,0.758226755275363,0.21206657698717,0.0297066677374666
1,47,0,0.0311768866641275,0.037041822802257,0.0345108355254917,0,0,0.0052152391825537,0.0210454747107317,0.112059132230237,0.331360674495815,1.03642293872253,2.38650777116898,5.64380618960366,11.378909304711,21.9233660905572,37.5860384837813,63.1233236566067,95.797642336668,142.202496602036,196.502067461198,245.639208119459,291.858486817253,0.730839388774259,0.238509613946951,0.0306509972787895
1,48,0,0.0449522102747909,0.0512896203092137,0.04296875,0,0,0,0.0105227360652374,0.0480253198638498,0.130371212290685,0.548690546779404,1.57960980516455,3.67445521944492,8.92139207553253,18.5699531318128,35.8724551451454,64.1516338230866,104.91573127642,165.598335799907,235.154084213961,299.036350555601,310.574299380824,0.733962707506877,0.232863836786598,0.0331734557065255
1,49,0,0.0091462929676937,0.00145118378973959,0,0,0,0,0,0.00533614309154808,0.0434569790960677,0.144099708138146,0.948887620020664,3.36962891200458,13.7607027574566,43.1780242651107,115.396485784473,259.976139953325,423.277249892439,378.498935336543,114.509230513476,6.08613602599935,0,0.753833326267294,0.216213733553794,0.0299529401789121
1,50,0,0.000317662007623888,0,0,0,0,0,0,0.037353001819272,0.195556699562462,1.23594337094549,5.48900949552615,19.664437960989,56.50599990051,120.476917971221,160.522775188046,87.0580550106557,9.6105788591835,0.0729217147667565,0,0,0,0.76363338691433,0.200258974816932,0.0361076382687385
1,51,0,0.010968733982573,0.00856686510817482,0.00382003395585739,0,0,0,0.00526136794148341,0.0266807277443549,0.092346221086076,0.432301090312082,1.17617853760351,3.67442924623054,8.8174341634815,19.068683728946,38.8674131790751,68.7161112585518,111.766891885964,152.65440715021,173.210047695416,134.810128635768,56.2777123379751,0.775013894268825,0.195412365057177,0.0295737406739983
1,52,0,0.0161740920452875,0.017842936697352,0.0207153502235469,0,0,0.0052152391825537,0.00526136718098584,0.0640337229028893,0.162964014314485,0.476639923840723,1.1307233795483,2.06282327004021,4.790402382368,8.33111804815375,14.1561359456679,22.9240875648677,36.7547968584819,53.3854303413362,72.6724504529947,105.106327962134,138.831162817711,0.739226267386182,0.228699551569507,0.032074181044311
1,53,0,0.0123150048611861,0.0127285584402465,0.0114793856103476,0,0.00517882628133782,0.0156457218911458,0.04209098438479,0.186765510359223,0.548648057406533,1.18052892129849,2.75018531618019,5.09293509874179,9.04426839612065,14.84525829102,23.0763977517871,33.8819382094531,47.736558961868,62.2142491628725,76.651194622409,86.9179206044471,92.7762411770987,0.809012742793517,0.157429172337004,0.0335580848694792
