"iter","draw","step","prev_30_40","prev_40_50","prev_50_60","prev_60_70","prev_70_80","prev_80_100","inc_cancer_30_40","inc_cancer_40_50","inc_cancer_50_60","inc_cancer_60_70","inc_cancer_70_80","inc_cancer_80_100","stage_1","stage_2"
1,55,0,0.0549507160477565,0.0833880200386184,0.116140335442952,0.149930821569829,0.185440824114678,0.225200780825903,234.99005846712,365.432713943496,521.207752609736,682.805481711263,818.621346164233,1000.66223115414,0.48297162624058,0.51702837375942
1,56,0,0.0401579937292624,0.0716017229132324,0.112185104540181,0.16101057144953,0.213636516399307,0.27465812978641,268.094790956102,494.566393377805,814.663275815809,1150.52838596511,1522.63352210533,1962.03168520556,0.282685907654445,0.717314092345555
1,57,0,0.0547754890478707,0.0820919181932411,0.110602708623335,0.143555251014946,0.173208153516069,0.205529131094024,401.884640998982,627.149026339538,863.129113309081,1078.05448759588,1311.32433496564,1550.1811166527,0.385863803180644,0.614136196819356
1,58,0,0.0721278703377385,0.12501462865421,0.188329447354782,0.260112225402493,0.334106027269296,0.414908979810185,378.603384217527,683.099634322626,1072.67532065981,1445.43545058715,1845.73897781269,2280.87574021509,0.369923639615676,0.630076360384324
1,59,0,0.140898033659196,0.2508579903133,0.38008651903068,0.514665559931541,0.636839935044909,0.744221137567677,545.285733587529,1039.43615042044,1562.22289147125,2139.69331100276,2550.04333009717,2748.25316145734,0.342089274865087,0.657910725134913
1,60,0,0.0786422661449333,0.10233454577355,0.12310042438315,0.145510862916558,0.163023078194832,0.179736578654635,473.002540468967,635.850644010104,781.023001104575,874.015982921526,1025.06841465587,1101.70409870879,0.269183458294283,0.730816541705717
1,61,0,0.0255431547756953,0.0450939887578702,0.0682150862853538,0.0962945939898519,0.128025625020274,0.166757609295033,163.542451712229,303.749915689321,471.622781203144,690.105375189982,901.212488856874,1174.34311413549,0.222342780261273,0.777657219738727
1,62,0,0.0316543492045916,0.0537118594911295,0.0792253803232987,0.109497793268318,0.14195391897707,0.182196233867339,160.485032681537,288.904876234229,435.950349497362,608.467211580056,793.646246504061,988.994487375762,0.472240550476011,0.527759449523989
1,63,0,0.214987119043249,0.262254469376156,0.30263611711617,0.337648012962112,0.366194910256222,0.393052755491312,1092.66331516371,1304.61369202399,1489.40326100466,1636.28756653214,1723.26101218419,1736.9868461634,0.411909021211347,0.588090978788653
1,64,0,0.0816407688818001,0.117671588173405,0.153179014369153,0.190307105092234,0.225992847535172,0.26260033276396,328.012645846352,491.714476539045,648.135839161087,794.789306253312,929.50547101615,1085.1925557673,0.358699029796637,0.641300970203363
1,65,0,0.124380475260436,0.187499539882187,0.255929771799308,0.324303076221614,0.391784765183937,0.46135495143424,683.052914139741,1057.52626462622,1407.36719519096,1759.70080359421,2054.44099919243,2261.30275599973,0.469156963204471,0.530843036795529
1,66,0,0.0848394110445827,0.154541630763301,0.240952998504182,0.338475626295232,0.440994473540255,0.550099088452813,357.178605407795,690.219960226345,1087.89829091705,1542.95746788639,1962.74067837282,2398.80793213351,0.300913087588772,0.699086912411228
1,67,0,0.179169072863936,0.270052237306771,0.362981684000443,0.45314059546336,0.534308386493181,0.611956958253139,1147.40965690475,1734.34559143061,2290.62113671953,2737.29886504917,2920.89333933849,2840.06221520129,0.399380674220564,0.600619325779436
1,68,0,0.04008261926415,0.070511456592264,0.109391712524411,0.155977763840414,0.205801141813876,0.263336729053795,277.012862666801,497.294837580846,814.915316199995,1123.64356767818,1486.40768011424,1879.74076647846,0.392205243235665,0.607794756764335
1,69,0,0.093272253035378,0.117071485894179,0.13702518570131,0.15760482335974,0.174390311026353,0.188353922801218,454.989567630327,579.069468171074,687.446812232852,769.966478499416,862.015541099805,921.624238942358,0.375405663378937,0.624594336621063
1,70,0,0.0648872161204126,0.0878824920839704,0.109112711487885,0.130431043782599,0.151587003265503,0.171261828673118,340.680934302964,469.805591238757,609.81142776226,721.409021869208,808.30161786833,947.824355698292,0.296933187294633,0.703066812705367
1,71,0,0.0762892057445004,0.1030617056252,0.127544518365157,0.151779087178746,0.175361004853613,0.198224718135954,346.160678021288,473.726647194002,592.711138440436,700.616019607496,782.026691762369,909.350110482259,0.425415980983726,0.574584019016274
1,72,0,0.108208154241036,0.147013894899085,0.187518943304566,0.224164188376686,0.259322330168942,0.294148850877293,686.803377480394,958.399041234633,1175.70835191272,1399.6255968072,1579.25708811922,1788.27919474545,0.354773869346734,0.645226130653266
1,73,0,0.0973061850815375,0.172047970493698,0.262699188667723,0.361857731540424,0.463772762485326,0.569913218413463,391.335871854893,733.478140751634,1139.42398923828,1568.86020399222,1985.03766994908,2354.14215687928,0.338743329014122,0.661256670985878
1,74,0,0.131421888232676,0.198253232474663,0.269744321740917,0.341404392445758,0.411103103636879,0.484499497670072,740.435318339522,1134.13348427146,1526.80601510449,1916.115141123,2243.52391215788,2451.94701942893,0.359183528070675,0.640816471929325
1,75,0,0.030850832395803,0.0509691831571938,0.0736195080603596,0.100031089482706,0.128158016467442,0.162654446411706,168.015091326759,294.893552466541,433.443718244085,596.561141320678,763.692245887577,951.048559922482,0.477389565879665,0.522610434120335
1,76,0,0.156643485561646,0.205555991759307,0.252406526237661,0.295329338886752,0.333926073577136,0.372838360871653,639.484259899504,852.64762972608,1039.42209451692,1190.34040760115,1348.70615810335,1523.73968882705,0.268158627087199,0.731841372912801
1,77,0,0.0513731116347661,0.0824370400514222,0.118939741876243,0.159633423327693,0.202750985005608,0.24861213720339,296.565152933016,489.822838412219,731.858285489525,972.15934429832,1224.92138264529,1491.05545040251,0.29907675090926,0.70092324909074
1,78,0,0.0553670139374602,0.077032778951726,0.0993492232442637,0.12147931640792,0.144077895328112,0.166249139816448,316.724736553595,450.43403254242,599.351887697971,726.694088431955,842.702307181204,983.532946520982,0.390117803463939,0.609882196536061
1,79,0,0.0588698840022678,0.0909359882728825,0.125447788147603,0.165276995513939,0.200847405266063,0.24203220762443,426.938927005791,683.478033038687,974.889521877303,1241.94847002656,1521.80441984566,1796.97025275027,0.277097902097902,0.722902097902098
1,80,0,0.0831643369871213,0.10987015643617,0.133298695961069,0.158000537790779,0.179402813396671,0.198640436024427,436.438633048911,594.46558554119,728.091360345351,836.418198648889,954.074507344056,1021.94155118263,0.373161877807174,0.626838122192826
1,81,0,0.149211626835792,0.20078693418939,0.252035141019683,0.299634298417362,0.343581109512815,0.388549230990012,596.598710194706,832.207734793359,1020.75927285218,1200.27698043168,1367.70201153285,1548.04086923027,0.302283427495292,0.697716572504708
1,82,0,0.167634172336049,0.205971683858062,0.236527095102568,0.264137558126022,0.28671542850073,0.306387333750821,1059.27602021395,1284.473919002,1482.71483442105,1639.20127186269,1722.89064507824,1799.17358239689,0.338051132618725,0.661948867381274
1,83,0,0.0930989297142697,0.114714439685792,0.135198450269276,0.154681467972207,0.167977373699381,0.182711797740552,600.996480799622,766.526166060787,876.37785790436,1000.87407323879,1077.12611834009,1196.03651567714,0.228764404114356,0.771235595885644
1,84,0,0.176899414128034,0.223897212953619,0.265054942969021,0.30251582053628,0.336322818124031,0.376474264258011,1333.13435185788,1655.25681153105,1903.54098174086,2090.4240804643,2124.86807842347,2149.31039902419,0.451144217025478,0.548855782974522
1,85,0,0.143739744137877,0.206840114052646,0.271102205214014,0.33342062769614,0.392598564498245,0.454543163486517,822.039847702924,1214.53417943606,1571.9611299469,1915.17502120871,2189.91895697121,2348.4071987817,0.36666608686577,0.63333391313423
1,86,0,0.218888749497779,0.291908214871743,0.359134200154369,0.422621844056887,0.478535938589754,0.534572327318854,887.497282792418,1173.67558980465,1425.64226921681,1633.06058711237,1810.61380329866,1895.49432266498,0.462418181818182,0.537581818181818
1,87,0,0.123610502400807,0.188037941385626,0.25823445591805,0.328573461093024,0.397962353859264,0.469709674267058,677.592352263297,1076.40489855324,1459.56745235721,1838.24802549126,2176.60554570582,2399.21028564845,0.354295722713864,0.645704277286136
1,88,0,0.0800563981749172,0.114362694264798,0.152079297733446,0.188254830069577,0.222627680889147,0.258265836351695,620.429350066593,923.494264441736,1186.77980349809,1477.96742765943,1706.85502616213,1961.27956876331,0.363226914697503,0.636773085302497
