"iter","draw","step","Prevalence.of.precancerous.lesion","Cancer.incidence","Stage.at.diagnosis","tot_dist","n_good"
1,319,0,-0.486823125799736,0.16537822842843,-0.006475586195587,0.514187366110961,1
1,320,0,-1.96499665499692,-0.54947208078333,-0.201952051737754,2.0503453496693,0
1,321,0,-1.27390550335064,-1.8794686045957,0.00141350874888779,2.27051524221595,1
1,322,0,-2.25664913908393,-0.94933414210189,-0.152863399227689,2.45297123283417,0
1,323,0,-1.62307198255561,-1.81432389328329,0.00253135765592341,2.43436650035841,1
1,324,0,0.116979400943237,-0.656507871077364,-0.0287092696467145,0.667466094416203,1
1,325,0,-1.70157155256801,-1.99057769396646,-0.0773329618393389,2.61987131195644,0
1,326,0,-0.287041165909692,-1.39507085821405,-0.105943887127155,1.42822947651437,0
1,327,0,0.120033490306049,-0.303800562103275,-0.00834270864069933,0.326760495036933,1
1,328,0,-1.39577289882418,-0.918810562084805,0.000689658875654038,1.67104617222865,1
1,329,0,-1.04423927763653,-0.375699741944576,-0.00424271108649855,1.10977653861191,0
1,330,0,-0.385869969062229,-1.33365356374658,0.0000688114579188439,1.38835422924161,1
1,331,0,-2.84121434305431,-1.67704212462569,-0.0235057526251747,3.2993214077069,0
1,332,0,-0.320471144367751,0.0927634982964898,0.000000154702330650679,0.333626768992841,2
1,333,0,-1.78468204252612,-4.2695953025775,-0.00903845687484209,4.62759286610326,0
1,334,0,-0.518862359076796,-0.419936721844083,-0.100634667514991,0.675049875435694,0
1,335,0,-3.03914214672984,-2.43417516831262,-0.094995745765482,3.8949477441646,0
1,336,0,-1.35503693363954,-0.403665829936868,-0.0402767242849945,1.41445869798485,0
1,337,0,-0.182259140392076,-0.405160635948319,-0.0111599516066764,0.444407560352396,0
1,338,0,-2.52436770279672,-2.7290907903938,-0.0129626248106188,3.7175982664588,0
1,339,0,-1.18690599663223,-0.89822562318235,-0.146525726603026,1.49566871450178,0
1,340,0,-0.996946598523407,-1.57192338898348,-0.0198751871431762,1.86151569539573,0
1,341,0,-2.2933694049467,-1.82102998733422,-0.0106066486448689,2.92844770199359,0
1,342,0,-0.535599283168897,-3.11634018158097,-0.0283244795857497,3.16215828123941,0
1,343,0,-0.611612850844066,0.115470221209998,0.00245466715708373,0.622422426246632,2
1,344,0,-1.0224726417438,-1.08466538128058,-0.00449920969688395,1.49062722883724,0
1,345,0,-0.14911693023944,0.00936853643450629,0.0012071580264191,0.14941581438877,2
1,346,0,0.0699015816237436,0.0204495155889685,-0.339101087906084,0.346834199035237,2
1,347,0,-2.01219538436175,-1.22034929616,-0.0212994041410707,2.3534307582977,0
1,348,0,-1.13167959491804,-6.324963575589,-0.167638548681657,6.4275940771867,0
1,349,0,-2.32008713540824,-0.928844468696391,-0.0437619337376499,2.49949424279376,0
1,350,0,-0.989709027471976,-1.43461799146798,-0.0476544990129261,1.74353769439588,0
1,351,0,-0.858573777634177,0.064255589686245,-0.0433791874880398,0.86206697324168,1
1,352,0,-2.53689942152759,-2.0600296841032,-0.0298591421092755,3.26809922473306,0
1,353,0,-0.280091422327667,0.28486750691373,-0.0116605420512447,0.399670701450217,1
1,354,0,-2.61323060631362,-1.34791366738312,0.000688633688045787,2.94038193619619,1
1,355,0,-1.34038433460984,-1.81081713761216,-0.0165352865350812,2.25298963291848,0
1,356,0,-0.877358715039979,0.173811381944296,-0.0683595019711075,0.897018245555644,1
1,357,0,-0.91745342003304,-0.213238349143159,-0.0044148560665868,0.941918713281412,0
1,358,0,-1.87534391837709,-2.50308415883781,-0.0278587285549097,3.12779814361084,0
1,359,0,-1.8599581759756,-1.82721106886348,-0.225985546310299,2.61710033695631,0
1,360,0,-1.9476482506663,-1.3390730899392,-0.0129229476605503,2.36360264238705,0
1,361,0,-2.87965884390965,-1.98645146316915,0.00000000802914756678871,3.49834596242766,1
1,362,0,-0.709866349727412,0.17666796123992,-0.0220338871598873,0.73185196261769,1
1,363,0,-3.31178117526489,-2.58393818522858,0.0029391748726714,4.20055231328812,1
1,364,0,-0.32042062333756,-0.22943609564899,0.000716239037279069,0.394094926185356,1
1,365,0,-0.4900406581413,0.103885619068929,-0.00377786820084987,0.500945446899197,1
1,366,0,-1.29078754463866,-0.632032798231328,-0.0659547841353988,1.43873137763266,0
1,367,0,0.0767631958649297,0.0222944085779187,-0.00399202210745282,0.0800347745279708,2
1,368,0,-2.91368068746079,-2.22313999326904,-0.00436650597924511,3.66495643146391,0
1,369,0,-2.43802162061859,-1.69970798589897,0.00171140820236474,2.97202954037312,1
1,370,0,-0.150860142839992,-1.4705801422341,-0.0735571016578366,1.48012681370052,0
1,371,0,-1.54965129340083,-0.596525457694251,-0.0115391136249699,1.66054054571379,0
1,372,0,-2.44439637386467,-1.29863650638216,-0.0111511522726391,2.76796942838396,0
1,373,0,-0.644731387989004,0.319606823385191,-0.258774600756564,0.764716534546834,1
1,374,0,-1.09121207299683,-1.01098012900439,0.000770297300094675,1.48755678979113,1
1,375,0,-0.296776270303697,0.123009480945497,0.00166668227668233,0.321263544224465,2
1,376,0,-1.52751477800378,-0.873679163113962,-0.045608978962699,1.76031157924996,0
1,377,0,-1.5984231122198,-0.391726131712307,-0.101243849619918,1.64883477796612,0
1,378,0,-0.372302618586839,0.0451413897044276,-0.0231071160429004,0.375740500455945,1
1,379,0,0.124474824066899,-0.372925923790264,-0.0980238501978024,0.40518687252786,1
1,380,0,-1.08149381060877,-1.74794485576315,-0.0742309478953891,2.05680585248083,0
1,381,0,-0.655206130367204,-0.626590635165239,-0.0676041018338323,0.90911012090522,0
1,382,0,-2.13282122129722,-1.97550583307325,0.000148070864049215,2.90715491167003,1
1,383,0,-3.45771805830986,-2.50192594587419,-0.0378862848496939,4.26812405864453,0
1,384,0,0.0102604593516816,-0.554854884671185,-0.0269520735370407,0.555603846582732,1
1,385,0,-1.84916533427821,-0.694982339456583,-0.0859991465841262,1.97732363028059,0
1,386,0,-0.424397787523292,-0.993281680792829,-0.0856023272878658,1.08353575755043,0
1,387,0,-1.41820395671381,-2.10258288184313,-0.01901903735934,2.53624110873563,0
1,388,0,-0.944710810414897,-1.56752937624817,-0.0151554241052724,1.83026133314222,0
1,389,0,-1.73073230182098,-2.37260558565719,0.00171212708547392,2.93678301837868,1
1,390,0,-1.07513554603029,-1.14340137384858,-0.0945065066048885,1.57232777239586,0
1,391,0,-1.90748698181202,-0.835322146873895,-0.017362620650925,2.08244354915954,0
1,392,0,-0.431669875501084,-0.326173231165976,-0.0158365562419195,0.541275026819063,0
1,393,0,-1.76391405988858,-0.95126720894589,0.0000646350581867003,2.00407138537179,1
1,394,0,-0.22034514607865,-0.426842820983984,-0.133290784268783,0.49851099325589,0
1,395,0,-1.56979946474031,-1.18377814483849,-0.0618404533332898,1.96708548298356,0
1,396,0,0.0681679595875193,-1.29797222830387,-0.0571401405531907,1.30101643795338,1
1,397,0,-2.00311605683913,-0.774206816143366,0.000434635759076613,2.14752655868044,1
1,398,0,-0.135058151282242,0.0353001743742605,-0.0696758423680303,0.156017721904676,1
1,399,0,-0.322988406652508,-0.898848356087771,-0.00755351315196838,0.955147597826928,0
1,400,0,-1.25691704700871,-0.884192014139176,-0.0901676476916675,1.53940449058031,0
1,401,0,-1.72329162039655,-0.493334592004398,0.00225836163463551,1.79251726038953,1
1,402,0,-0.162056836462515,0.157822578154094,-0.00701369634807352,0.226317423889338,1
1,403,0,-0.460522100840929,-0.451423636730057,-0.0555093143008274,0.647259753990376,0
1,404,0,-1.48332958460273,-0.464745653899455,-0.108677676979971,1.55822527795242,0
1,405,0,-1.49920133208035,-0.945070233557311,0.000123541237402383,1.77221962401108,1
1,406,0,-0.337465423327196,0.286989198739182,-0.146343653538559,0.466542792319606,1
1,407,0,-1.06998209167596,-0.989561920117514,-0.0423400352016566,1.45804223149907,0
1,408,0,-1.76285993896661,-0.889596367178078,-0.0184772044939503,1.9746894105139,0
1,409,0,0.159295013704527,0.0983399515960911,-0.00380417894725862,0.187243475850321,2
1,410,0,-0.781405715672194,0.159070749212394,-0.0174831741315525,0.797624007360536,1
1,411,0,0.0542335980696932,0.188354628334658,0.00117781076671632,0.196010551789628,3
1,412,0,-0.41547223436778,0.0278299873352894,-0.0170801733839742,0.416753425958881,1
1,413,0,-2.37256035416589,-1.85419351581279,-0.0477009043140328,3.0115364192575,0
1,414,0,-0.160683255918722,-1.73936317112968,0.00167943538244265,1.74677021108048,1
1,415,0,-1.72053349753487,-1.76214116296092,-0.0259632292385484,2.46293546070808,0
1,416,0,-0.583261344515574,-2.70415746707692,-0.068921289020408,2.76720283803595,0
1,417,0,-0.678204927716811,-1.16858909333068,-0.197043373259443,1.3654261180951,0
1,418,0,0.196398436681944,-0.314300412842803,0.00235397080573969,0.370624657332485,2
1,419,0,-1.10826494359726,-1.2288794765275,-0.00444984649365747,1.65481592757955,0
1,420,0,-0.30233601363492,-0.33366364232746,-0.0262323117818477,0.451028408787408,0
1,421,0,-0.960522979100891,-0.679072175072545,-0.287513935670833,1.21095320947737,0
1,422,0,-2.67453380708399,-1.4927522481448,-0.0121897393330168,3.06293796041016,0
1,423,0,0.083930692378391,0.0992801102846114,-0.0166564647651067,0.131066163595765,2
1,424,0,-0.650077289674197,-0.866786257611944,-0.0227371962390951,1.08371392859365,0
1,425,0,-1.98383408345349,-0.691770672010276,-0.00974785425568933,2.1010091275356,0
1,426,0,-1.16679895820298,-1.9223132989391,0.00150976645789222,2.24871307808187,1
1,427,0,-2.61704417161834,-1.36565657251599,-0.00643471594511847,2.95194503265676,0
1,428,0,-0.387113346026839,0.195432973177578,-0.00646349294475879,0.433696398899242,1
1,429,0,-1.15682657883806,0.19835772195689,-0.0234027733332576,1.17394259193787,1
1,430,0,-2.95101341530627,-2.03043336959562,-0.00765388852314039,3.58206622324246,0
1,431,0,-1.33803492279378,-0.475737223537542,0.000261380941358034,1.42009275358864,1
1,432,0,-0.532828822960324,0.295965009824307,-0.00821264147168996,0.609564835844005,1
1,433,0,-0.636114234605532,-0.422348533100783,-0.0143041889545866,0.763691176262902,0
1,434,0,-1.435442179408,0.271232849001229,-0.161874318768799,1.46978393101768,1
1,435,0,-2.05060302163352,-0.657482155939129,-0.0137171012159006,2.15347247406988,0
1,436,0,-0.410313881050531,0.169677279423153,-0.0181110777678312,0.444382573097893,1
1,437,0,-0.313130664255897,-1.34057773426947,-0.18433073484178,1.38894826913162,0
1,438,0,-1.0176917565314,-1.71820233390994,0.000067448745046667,1.99697665888084,1
1,439,0,-0.365651351829352,-0.639306306759287,-0.143791832081422,0.750392934355171,0
1,440,0,-2.6683451245576,-1.87507710142975,-0.128014261569629,3.26379648434483,0
1,441,0,0.0856517339875039,-1.08282913251433,-0.0260114908137914,1.08652277813728,1
1,442,0,-2.96047079324955,-3.04547385248693,0.0000102246355050817,4.24726951157679,1
1,443,0,-1.39683634359722,-0.828846521444692,-0.033970439710494,1.62458989215098,0
1,444,0,-1.01178966933987,-0.483076439928125,-0.00418584956343938,1.1212041308937,0
1,445,0,-0.536953151282503,-0.430757019853066,-0.0113754647358394,0.688476359814091,0
1,446,0,-1.61289670954079,-0.371621957109832,-0.0204782915412442,1.65528185970792,0
1,447,0,-2.47694921733762,-2.44921292245319,-0.0640359621848365,3.48396641333324,0
1,448,0,-1.63283707198287,-0.935513867380552,-0.0387404338898331,1.88224438395254,0
1,449,0,-1.39621792460091,-0.628166752141671,-0.109512413179802,1.53493026881144,0
1,450,0,-1.68206924086284,-0.384796159092834,-0.0142604745662417,1.7255805910604,0
1,451,0,-0.879293793481385,-1.45369464358013,0.000279742156731514,1.69893665870276,1
1,452,0,-1.40150180545201,-0.297710423087816,-0.0682425096165828,1.43439738106954,0
1,453,0,-1.15338612061066,-0.383897284918451,0.00268295183381407,1.21560020846313,1
1,454,0,-0.214771969922965,0.147174694961146,-0.00843438868649806,0.260496696359114,1
1,455,0,-1.17133236247402,0.150477058260419,0.000470981077302868,1.18095853875776,2
1,456,0,0.0228183057831013,0.0848526785190184,-0.136353798720212,0.162212855705382,2
1,457,0,-0.373008215735148,-1.06820924305905,-0.0350745020862531,1.13200544904135,0
1,458,0,-0.63932103561424,-0.647480035245318,-0.0716139997334647,0.912737830692892,0
1,459,0,-1.22018428005315,-0.794665551322882,-0.177781843158811,1.46695241896425,0
1,460,0,-0.928280033142498,0.345494491007754,-0.125652369211693,0.998428155220122,1
1,461,0,-2.11601903921072,-0.894050583529198,0.000904054780018251,2.29714253748569,1
1,462,0,-2.05543735863328,-0.912986200556573,-0.0950611447656876,2.2510893271739,0
1,463,0,-0.559105586910551,0.201644721456875,-0.0625228237056999,0.597635971549694,1
1,464,0,-1.12449794416325,-1.34617852918846,-0.0487522459692896,1.75472762569079,0
1,465,0,-1.43423460076707,0.113944667919784,-0.265823770031181,1.46310442351133,1
1,466,0,-0.646618828078616,0.114893138196689,0.000368969403375139,0.656746890490443,2
1,467,0,0.166249744973922,0.20901492970619,0.00000168505685722817,0.267069688558655,3
1,468,0,-0.994407882734135,0.199741466489245,-0.0638425297344181,1.01627730432296,1
1,469,0,-0.836220514962683,-1.30604155765362,-0.0297944251536784,1.55109542186578,0
1,470,0,-0.410727990927971,-0.569558378878691,0.000737116106714008,0.702207072609501,1
1,471,0,-1.00268153329753,0.28472359657837,-0.0757175696729819,1.04506982255809,1
1,472,0,-0.466865626558219,-0.345869036427754,0.00101433534277021,0.581024898345372,1
1,473,0,-1.76053225577092,-2.18788192408943,-0.0102238416799368,2.80827449945795,0
1,474,0,-0.903230857352636,-0.368237780825053,-0.059686650200206,0.977234639742708,0
1,475,0,-0.300200781589957,0.0607879956253242,-0.00519687168495888,0.306337554267633,1
1,476,0,-0.418945229166241,-3.68907677509689,-0.0808075281023328,3.7136683231272,0
1,477,0,-0.116545830426545,-1.0984649067446,-0.0170714946866545,1.1047621996928,0
1,478,0,-0.769197636851778,-0.286915842025501,-0.0490700402944607,0.822431500976259,0
1,479,0,-0.287822739183712,-0.544973873456939,0.0000648669047756338,0.616310357003345,1
1,480,0,0.11625129489389,0.112490094621969,-0.0203111082511032,0.163036578935384,2
1,481,0,-2.84277314767197,-1.73405256349452,0.000460554234185895,3.32990955946207,1
1,482,0,-2.63677642330035,-1.88950212483591,-0.0204497348875019,3.24395227737539,0
1,483,0,-1.27496289642307,-2.34523761537202,-0.0130196362580452,2.66942678692254,0
1,484,0,0.126301681654144,-0.503429428158715,0.0000013929366078159,0.519031120383755,2
1,485,0,-0.970797572309175,-1.33179025282075,-0.170901214862588,1.65690085073044,0
1,486,0,-0.300143597226833,0.0201875959243109,-0.00544264766260152,0.300870969684757,1
1,487,0,0.0737278033012543,0.274036502214644,-0.027641797054029,0.2851242930198,2
1,488,0,-1.13869746170159,0.165340195280514,-0.0387166230821269,1.15128982726503,1
1,489,0,-3.0816513067079,-1.99078617041506,-0.0708780582412179,3.66944519670077,0
1,490,0,-1.7772572853185,-1.82883862173003,-0.168420048291232,2.55571114862683,0
1,491,0,-1.73889080751074,-0.886692266445301,-0.0872828805316622,1.95386353593417,0
1,492,0,0.0265663509883992,0.0621829579036939,-0.126770025560719,0.143677175080654,2
1,493,0,-0.0931929272389102,-0.212552097275685,0.000298041746196163,0.232084908110225,1
1,494,0,-0.355449202186536,-0.793861602385989,-0.157316818354648,0.883916828901409,0
1,495,0,-0.655090161490353,0.183315458608704,-0.0269060173402044,0.680787493139737,1
1,496,0,-0.845109471522793,-0.248112823914233,0.0000165206658150628,0.880778060876384,1
1,497,0,-0.934192991445433,0.203588092808282,0.003137279579313,0.95612473000244,2
1,498,0,-1.70224359104126,-1.69779579580034,-0.0664409604273395,2.40511085164506,0
1,499,0,-1.19539657801014,-0.802843675949849,-0.0343932415992007,1.44038669870237,0
1,500,0,-1.45043966880767,-3.5601004226806,-0.0870954018977863,3.8452146703992,0
1,501,0,-1.54171350204702,-0.791719999981279,-0.0653518280636697,1.73435058226292,0
1,502,0,-1.39633455766296,0.353108749385597,-0.00804421178275388,1.44031270742144,1
1,503,0,-1.63102744918815,-1.19490833907376,-0.134920296646211,2.02639087178173,0
1,504,0,-0.756233337862909,-0.425834128114115,-0.0413122225819818,0.868867231340122,0
1,505,0,-0.394431153081814,-0.659272114583507,-0.0981456004503826,0.774498685910199,0
1,506,0,0.0349387432183449,0.147331473904447,-0.004584219627363,0.151486943497207,2
1,507,0,-0.696244212188261,0.153255318687816,-0.0548941271648325,0.71502207022507,1
1,508,0,-0.107872894926366,0.106006034206775,0.00117387715889277,0.15124555773849,2
1,509,0,-1.71911114401258,-1.88502964501908,-0.0125518405338633,2.55124233203547,0
1,510,0,-0.135851707473176,-0.661775747369223,0.00014165162723447,0.675575936734468,1
1,511,0,-0.445201583006606,-0.979343720022059,-0.0572897775853928,1.07731178870094,0
1,512,0,-0.439656329605346,-1.02175687668358,-0.050767210526049,1.11349095769873,0
1,513,0,-1.22599242951579,-0.925376907031914,-0.0214415298967682,1.53617694179489,0
1,514,0,0.0445170315827357,0.44390503006788,-0.12007700914384,0.462008582112317,2
1,515,0,-1.26274991983904,-1.20409689728925,-0.0385517230138915,1.74524294396581,0
1,516,0,-2.99458661827699,-2.20684649122652,-0.0322806634961809,3.72004872164844,0
1,517,0,-0.932568942979612,-1.9602274815681,0.00153770538991028,2.17075539327737,1
1,518,0,-1.77056135916829,-1.18009182474026,0.00156642917786274,2.12779385634489,1
1,519,0,-0.589148249854895,-0.340516726256399,0.00094771594996178,0.680476450241287,1
1,520,0,-2.35882084198984,-1.28384008925775,-0.0644425852733419,2.68634212009337,0
1,521,0,0.136168982305414,0.199989096480062,-0.0129843279151283,0.242293671449362,2
1,522,0,-1.05517551199609,-0.929364421655985,0.0000341749075659885,1.40609871293736,1
1,523,0,-2.84120712148454,-1.82258549110422,-0.022445022856894,3.37561543405185,0
1,524,0,-0.610644514038183,0.0788436845704297,-0.0530157084051284,0.617991678309075,1
1,525,0,0.0386760649175922,0.247096079723798,-0.0326696247538497,0.252229290515469,2
1,526,0,-0.322366492805571,-0.517426407961042,-0.0934734893927979,0.616755653852072,0
1,527,0,-0.643612226405294,-1.39651745374321,-0.0159084601514892,1.53777461797631,0
1,528,0,-1.73752411737105,-1.29904226602021,-0.00869393799735541,2.16946455419555,0
1,529,0,-0.310329264879487,0.100619435098284,-0.0724411858276696,0.334179964636211,1
1,530,0,-0.398242107372733,0.0789897835856008,0.000270784679832964,0.406000289802751,2
1,531,0,-0.582079749430357,-0.193791103669896,-0.00962458784496472,0.613566996545356,0
1,532,0,-0.630274816476679,-0.729317197216326,-0.0832401239904605,0.967511672633533,0
1,533,0,-0.85388255918326,0.0486984141600398,0.00274696057797005,0.855274520964745,2
1,534,0,0.0273706375380684,0.036154940435237,-0.00939523960264713,0.0463098482431869,2
1,535,0,-1.79193263066956,-0.462812232630707,-0.0150016913705551,1.85079517134526,0
1,536,0,-2.45891317907982,-1.56271884682295,0.0000289481842015175,2.91347631143726,1
1,537,0,0.0951483260359709,-0.247474910808097,-0.00586232623164582,0.265200683060525,1
1,538,0,-0.119617435707759,-0.555583740042901,0.00117712257998872,0.568315940954436,1
1,539,0,-0.610491355588388,0.113900640613692,-0.0294924266110151,0.621725706729072,1
1,540,0,-3.00209028356415,-2.60944209501866,0.00080415209024338,3.97765443001102,1
1,541,0,-2.91531976661503,-2.61647006040225,-0.0760649008367981,3.9180085231833,0
1,542,0,-0.16376647856069,-3.26757798813739,-0.0474359337887697,3.27202315637812,0
1,543,0,0.198454169306005,-0.677444489972328,0.000528610049755809,0.705914565466239,2
1,544,0,-1.76544076454231,-0.776229879657771,-0.0170370338697107,1.9286275378373,0
1,545,0,-3.14197486395599,-1.02272327557611,-0.0391695806946073,3.30446715828561,0
1,546,0,-0.606171111136198,-0.924340698883122,-0.0547408848711637,1.10672747687238,0
1,547,0,-0.50299006337655,0.0570451248064174,-0.114963676882666,0.519104803601457,1
1,548,0,-0.137786947285586,-0.619072435638554,0.00000401325471562062,0.634220721378479,1
1,549,0,-0.514466846589835,0.118028273568703,-0.068460938328797,0.532253426178317,1
1,550,0,-2.85593944072788,-2.08877687441509,0.000131107081512862,3.53827344016618,1
1,551,0,-1.39617751271171,-1.21739735170165,-0.00619240420983226,1.85240554544677,0
1,552,0,-1.00870201397747,-0.784596196326763,0.00139912251448598,1.27791740806534,1
1,553,0,-1.63033983454408,-0.73622707530458,0.00000115384221391694,1.78886508225581,1
1,554,0,-0.192639201425962,-0.882453364007294,0.00131115818714501,0.903236137845255,1
1,555,0,-0.524803453068733,0.237969789471126,-0.0390242625247426,0.577556212086233,1
1,556,0,-1.8480887370483,-0.532123002402508,-0.131159947617094,1.92763840010246,0
1,557,0,-1.73111119536397,-1.50577022326853,-0.0444339401235659,2.29479069002633,0
1,558,0,0.0535409985724674,0.153904643071216,-0.183203864188793,0.24518754768691,2
1,559,0,-3.03403257720378,-2.42196666655191,-0.00723386379364112,3.88218090024251,0
1,560,0,-0.157029666319575,-2.66303915196621,-0.00626789663201826,2.66767223015451,0
1,561,0,-0.80919083206114,0.0880377853806876,-0.00867604376696382,0.814012117896277,1
1,562,0,0.0172946262271781,0.0967538141655831,0.000377953998112027,0.0982880842276961,3
1,563,0,-0.103551458771911,-3.04915252223097,-0.00433612432020384,3.05091343869593,0
1,564,0,-0.29168554981286,0.237010644173879,-0.0190933776118376,0.376323082589915,1
1,565,0,-1.64635287978284,-1.05050398164048,-0.00388270127052528,1.95295967587171,0
1,566,0,-1.7619649993707,0.379580238622183,0.00139414744055647,1.80238834888793,2
1,567,0,-1.20660901421848,-0.847967704590961,-0.00371463118071035,1.47477738649173,0
1,568,0,-0.66286232104187,0.0947673604130988,-0.131451454968345,0.682383172616365,1
1,569,0,-0.694745448282647,0.291986144687972,0.00062100223526061,0.753609668358214,2
1,570,0,-2.7012864727371,-1.58620403488162,-0.0124363225113791,3.13259421409553,0
1,571,0,-1.60777652617587,0.376396023260263,-0.0208454330247059,1.65137937995068,1
1,572,0,-1.28403488409329,0.192825274702033,-0.0142306620662818,1.29851056286625,1
1,573,0,-0.579505267215316,-0.234421077398193,-0.0322276561199828,0.625953846603576,0
1,574,0,-0.409080015972962,-0.326687827189053,-0.0101312182691901,0.523616307505373,0
1,575,0,0.0829271910429599,-0.397947120154138,-0.0449193640728014,0.408970144047157,1
1,576,0,-2.70603527982292,-1.6195656302024,-0.0879437963301297,3.15489363964812,0
1,577,0,-0.452316813411057,0.185921091109985,-0.180062414106698,0.521133020243193,1
1,578,0,-1.74719266480634,-0.814309070274523,-0.0766334709864634,1.929158925221,0
1,579,0,-0.174511375586876,0.0192522150413602,-0.00803648719759481,0.175753956199283,1
1,580,0,-0.668206423833863,-5.40425418677285,-0.0798406137618669,5.4459928079011,0
1,581,0,-2.70165493117591,-2.39814364965605,-0.00359502510769764,3.61248463743976,0
1,582,0,-1.44940521886194,-2.23517252340653,0.000111158235130555,2.66397667223493,1
1,583,0,-1.91686205914726,-0.996144236680957,-0.0725460842256772,2.16146395491747,0
1,584,0,-1.35556197314744,-0.63146395074106,0.00125751984414578,1.49542521226742,1
1,585,0,-2.1520820325418,-1.47704183351099,0.00225060530833031,2.61019438317436,1
1,586,0,-0.674203587653053,0.116164620893062,-0.0618553503689397,0.686928512380103,1
1,587,0,0.0817183616480883,0.113068264733679,-0.0339766389941804,0.143585288653378,2
1,588,0,-1.54766144874893,-1.1570979766014,-0.0111476127310272,1.93242230288006,0
1,589,0,-2.2987638251251,-2.44827607560322,-0.0518357313201883,3.35872860009802,0
1,590,0,-1.13866350409316,-1.43653292524962,-0.0247606394433267,1.83324698558202,0
1,591,0,-0.587767739405754,-1.18472505459027,0.00136766163848171,1.32251511936856,1
1,592,0,-1.46709232410054,-0.684710374770056,-0.0293548954236693,1.61927449638343,0
1,593,0,-0.333735009975487,0.149917490048951,-0.00365607522416568,0.365879321077265,1
1,594,0,-1.7418619848886,-1.48817104237527,0.000849408039577757,2.29101221019408,1
1,595,0,-1.37707100504198,-1.05360321254636,-0.0217793356382452,1.7340353577353,0
1,596,0,-2.10017356270688,-1.57072715156055,-0.0738788459288313,2.62361789558202,0
1,597,0,-0.761533378597117,-0.397568080320297,-0.0496808907166027,0.860500817030118,0
1,598,0,-2.26021504781693,-2.04014618502618,-0.11312429372757,3.04689442293072,0
1,599,0,-1.03035016120371,-0.385718242415496,0.00000864933467831744,1.10018181102008,1
1,600,0,0.0103247663926058,0.250721363691641,0.00328147988726187,0.250955316984336,3
1,601,0,-1.43320051873694,-1.02591761097489,-0.233790376228115,1.77798442384436,0
1,602,0,-2.861631375269,-3.13059676336992,-0.00568810571409704,4.24141516210012,0
1,603,0,0.0200973390407964,-1.41450548614307,-0.0511544637854083,1.41557283547352,1
1,604,0,-0.814493781969418,-0.786278817633509,0.0000627110117033442,1.13209297491799,1
1,605,0,-0.44295033971717,-3.31044734051811,-0.100824003814186,3.34147154372802,0
1,606,0,-1.74383318844829,-1.90914062791493,-0.201089421031131,2.59349360545573,0
1,607,0,-0.838897369827338,-4.0838090164468,-0.0253979262139455,4.16915937984762,0
1,608,0,-0.584045641109397,-1.13909242265351,-0.00791751336092621,1.28011856687705,0
1,609,0,-0.207857296362502,-0.408256514296602,0.00190395430085301,0.458128434130343,1
1,610,0,0.0199677370010729,0.230729363581388,-0.0729135069838117,0.24279853632239,2
1,611,0,0.0629626048569359,-1.41247826336952,-0.105887336739354,1.41784035144423,1
1,612,0,-0.410550017494358,-0.374400676635505,0.00271641579217579,0.5556388777295,1
1,613,0,-0.200263459553634,-0.737314865994537,-0.00400651241855311,0.764038426383577,0
1,614,0,-1.91380503591213,-0.986495726438841,-0.0296878388787527,2.15330093148682,0
1,615,0,-1.2381541998517,0.35296489428188,-0.0267660775834819,1.28776025024654,1
1,616,0,-0.850371509316186,-1.45476545308467,-0.144466417700406,1.69125538378701,0
1,617,0,-1.34720611975127,-1.630962531683,-0.0340891807203769,2.11569496409366,0
1,618,0,-1.36664657922348,-0.430328183619405,0.00288163802747764,1.43279919107952,1
1,619,0,-3.11190089910666,-2.46059290790799,0.000398055110530141,3.9671708839872,1
1,620,0,-0.177102790735474,0.467209316411943,-0.0531841370764689,0.502472383584389,1
1,621,0,-1.33362310178056,-2.12766237823947,0.000994381283451092,2.51107522033343,1
1,622,0,-0.587360013592675,0.313941327854966,-0.00433811761350049,0.666010331877333,1
1,623,0,-2.57882221089851,-1.75412607686418,-0.0103280621638013,3.118876233169,0
1,624,0,-2.05707075798368,-1.41731329366477,-0.0220318268966711,2.49815981817554,0
1,625,0,-0.429912041048103,-0.7260584100149,-0.167071164594529,0.860173210365496,0
1,626,0,-0.923956652694768,-1.63052883568745,-0.0295609658161743,1.87435162943541,0
1,627,0,-1.783222473054,-0.653860986015263,-0.00452731549290408,1.89932542604559,0
1,628,0,0.0304843470212175,-0.930515145970615,0.00102983232168942,0.931014926222258,2
1,629,0,-0.549836767749822,-1.82066472037146,0.000962269815489286,1.90187839283642,1
1,630,0,-0.965674623201144,-0.662243747724713,-0.232032558561666,1.19370572903368,0
1,631,0,-1.64768568595045,-5.03274019683203,0.00178927332354059,5.29559677562349,1
1,632,0,-0.476773218088986,0.00466075007163225,-0.0179250745634055,0.477132824668626,1
1,633,0,-1.32028008789467,-0.366792521126536,-0.0104794251154688,1.37032334957712,0
1,634,0,-0.815977206695528,-1.04348299655617,0.00193518897106634,1.32464308812028,1
1,635,0,0.18992951523876,-1.15845478044102,-0.0354650822507052,1.1744566706118,1
1,636,0,0.0263659829065494,0.055394714314676,-0.00985461990565777,0.0621357623443859,2
1,637,0,-2.16334099475634,-1.14593213580383,-0.00384980990042903,2.44810529603969,0
1,638,0,-1.96346944585838,-1.73152376297703,-0.186462455223998,2.62452949188645,0
1,639,0,-0.70494369879813,-2.34131276217811,-0.0144882800635348,2.44517913026275,0
